timestamp,Open,High,Low,Close,Volume
2022-08-12,422.03,427.21,421.03,427.1,61694542.0
2022-08-15,424.765,429.41,424.71,428.86,54048280.0
2022-08-16,427.73,431.73,426.88,429.7,59289039.0
2022-08-17,425.91,429.5,424.54,426.65,63563394.0
2022-08-18,426.86,428.61,425.5,427.89,49023206.0
2022-08-19,424.98,425.26,421.22,422.14,68016902.0
2022-08-22,417.05,417.23,412.4,413.35,77695640.0
2022-08-23,412.9,415.42,411.77,412.35,49105249.0
2022-08-24,412.11,415.1101,411.39,413.67,49177804.0
2022-08-25,415.24,419.56,414.09,419.51,50942252.0
2022-08-26,419.39,419.96,405.25,405.31,103086976.0
2022-08-29,402.2,405.84,401.1999,402.63,64289165.0
2022-08-30,403.85,404.1,396.0,398.21,85652443.0
2022-08-31,399.93,401.24,395.04,395.18,76029671.0
2022-09-01,392.89,396.78,390.04,396.42,78740084.0
2022-09-02,400.28,401.555,390.33,392.24,99632149.0
2022-09-06,393.13,394.12,388.42,390.76,74798116.0
2022-09-07,390.43,398.59,390.2,397.78,70964232.0
2022-09-08,395.39,400.86,394.12,400.38,80821681.0
2022-09-09,402.74,407.51,402.46,406.6,76706918.0
2022-09-12,408.78,411.73,408.46,410.97,69256262.0
2022-09-13,401.83,403.1,391.92,393.1,122947081.0
2022-09-14,394.47,396.2,391.12,394.6,85023747.0
2022-09-15,392.96,395.96,388.78,390.12,87633840.0
2022-09-16,384.14,386.25,382.11,385.56,103084819.0
2022-09-19,382.26,388.55,382.1784,388.55,73278490.0
2022-09-20,385.06,386.12,381.195,384.09,77274882.0
2022-09-21,386.11,389.31,377.38,377.39,106746554.0
2022-09-22,376.58,377.66,373.44,374.22,87465927.0
2022-09-23,370.58,370.62,363.29,367.95,122346933.0
2022-09-26,366.41,370.21,363.0299,364.31,92581244.0
2022-09-27,368.02,370.4,360.87,363.38,108294074.0
2022-09-28,364.38,372.3,362.6,370.53,110802217.0
2022-09-29,366.81,367.11,359.7,362.79,112952315.0
2022-09-30,361.8,365.91,357.04,357.18,153711243.0
2022-10-03,361.08,368.55,359.21,366.61,89756479.0
2022-10-04,372.4,378.0,366.5677,377.97,103602775.0
2022-10-05,373.39,379.46,370.95,377.09,88065669.0
2022-10-06,375.62,378.72,372.68,373.2,82333543.0
2022-10-07,368.97,373.2933,360.94,362.79,107789498.0
2022-10-10,363.96,364.21,357.67,360.02,76042765.0
2022-10-11,358.235,363.03,355.71,357.74,92482785.0
2022-10-12,358.17,359.8179,356.3,356.56,76991799.0
2022-10-13,349.205,367.51,348.11,365.97,147254518.0
2022-10-14,368.55,370.26,356.96,357.63,123737013.0
2022-10-17,364.01,367.9799,357.2808,366.82,93168231.0
2022-10-18,375.13,375.45,367.52,371.13,97162850.0
2022-10-19,368.99,371.85,365.55,368.5,79746863.0
2022-10-20,368.03,372.67,364.61,365.41,88283087.0
2022-10-21,365.12,374.8,363.54,374.29,131038379.0
2022-10-24,375.89,380.06,373.11,378.87,85436907.0
2022-10-25,378.79,385.25,378.671,384.92,78846348.0
2022-10-26,381.62,387.58,381.35,382.02,104087348.0
2022-10-27,383.07,385.0,379.33,379.98,81971756.0
2022-10-28,379.87,389.52,379.68,389.02,100301958.0
2022-10-31,386.44,388.4,385.26,386.21,96631258.0
2022-11-01,390.14,390.39,383.29,384.52,85407598.0
2022-11-02,383.9,388.63,374.76,374.87,126990356.0
2022-11-03,371.465,374.2,368.79,371.01,87100115.0
2022-11-04,377.0,378.87,370.0,376.35,103505182.0
2022-11-07,377.71,380.57,375.53,379.95,68286947.0
2022-11-08,381.11,385.12,377.72,382.0,84641062.0
2022-11-09,379.93,381.14,373.61,374.13,78495470.0
2022-11-10,388.05,395.04,385.642,394.69,141455847.0
2022-11-11,395.59,399.35,393.61,398.51,93839872.0
2022-11-14,396.66,400.1799,394.83,395.12,71893165.0
2022-11-15,401.15,402.31,394.49,398.49,93194452.0
2022-11-16,396.78,397.78,394.79,395.45,68508454.0
2022-11-17,390.46,394.95,390.14,394.24,74496255.0
2022-11-18,397.74,397.81,393.04,396.03,92922451.0
2022-11-21,394.64,395.82,392.66,394.59,51243189.0
2022-11-22,396.63,400.07,395.1527,399.9,60429025.0
2022-11-23,399.55,402.93,399.31,402.42,68261628.0
2022-11-25,401.83,402.91,401.535,402.33,30545434.0
2022-11-28,399.09,400.81,395.11,395.91,68021749.0
2022-11-29,396.05,397.3,393.3,395.23,52310039.0
2022-11-30,395.49,407.68,393.48,407.68,144566653.0
2022-12-01,408.77,410.0,404.75,407.38,76398170.0
2022-12-02,402.25,407.86,402.14,406.91,85342731.0
2022-12-05,403.95,404.93,398.17,399.59,77289815.0
2022-12-06,399.42,399.99,391.64,393.83,77972217.0
2022-12-07,392.94,395.64,391.97,393.16,65927896.0
2022-12-08,395.14,397.36,393.2684,396.24,60737912.0
2022-12-09,394.94,397.62,393.15,393.28,81447733.0
2022-12-12,394.11,398.95,393.412,398.95,75405835.0
2022-12-13,410.22,410.49,399.07,401.97,123782534.0
2022-12-14,401.61,405.5,396.31,399.4,108111349.0
2022-12-15,394.3,395.25,387.885,389.63,117705889.0
2022-12-16,385.18,386.575,381.04,383.27,119857952.0
2022-12-19,383.47,383.82,378.28,380.02,79878103.0
2022-12-20,379.23,382.23,377.85,380.54,74427240.0
2022-12-21,383.25,387.41,382.69,386.23,78167369.0
2022-12-22,383.05,386.2134,374.77,380.72,100120855.0
2022-12-23,379.65,383.06,378.03,382.91,59857329.0
2022-12-27,382.79,383.15,379.65,381.4,51638180.0
2022-12-28,381.33,383.39,376.42,376.66,70911520.0
2022-12-29,379.63,384.35,379.08,383.44,66970877.0
2022-12-30,380.64,382.58,378.43,382.43,84022205.0
2023-01-03,384.37,386.43,377.831,380.82,74850731.0
2023-01-04,383.18,385.88,380.0,383.76,85934098.0
2023-01-05,381.72,381.84,378.76,379.38,76970456.0
2023-01-06,382.61,389.25,379.4127,388.08,104189603.0
2023-01-09,390.37,393.7,387.67,387.86,73978071.0
2023-01-10,387.25,390.65,386.27,390.58,65358094.0
2023-01-11,392.23,395.6,391.38,395.52,68881080.0
2023-01-12,396.67,398.485,392.42,396.96,90157699.0
2023-01-13,393.62,399.1,393.34,398.5,63903932.0
2023-01-17,398.48,400.23,397.06,397.77,62677281.0
2023-01-18,399.01,400.12,391.28,391.49,99632262.0
2023-01-19,389.36,391.08,387.26,388.64,86958919.0
2023-01-20,390.1,396.04,388.38,395.88,91806356.0
2023-01-23,396.72,402.645,395.72,400.63,84178797.0
2023-01-24,398.88,401.15,397.64,400.2,59524911.0
2023-01-25,395.95,400.7,393.56,400.35,84800251.0
2023-01-26,403.13,404.92,400.03,404.75,72287425.0
2023-01-27,403.655,408.16,403.44,405.68,68346180.0
2023-01-30,402.8,405.13,400.28,400.59,74202018.0
2023-01-31,401.13,406.53,400.77,406.48,86811786.0
2023-02-01,405.211,413.67,402.35,410.8,101459155.0
2023-02-02,414.86,418.31,412.88,416.78,101654463.0
2023-02-03,411.59,416.97,411.09,412.35,94736781.0
2023-02-06,409.79,411.29,408.1,409.83,60295325.0
2023-02-07,408.87,416.49,407.57,415.19,90990745.0
2023-02-08,413.13,414.53,409.93,410.65,76227462.0
2023-02-09,414.41,414.57,405.81,407.09,78694859.0
2023-02-10,405.86,408.44,405.01,408.04,70769715.0
2023-02-13,408.72,412.97,408.24,412.83,64913539.0
2023-02-14,411.24,415.05,408.511,412.64,88389313.0
2023-02-15,410.35,414.06,409.47,413.98,61685279.0
2023-02-16,408.79,412.91,408.14,408.28,76431469.0
2023-02-17,406.06,407.51,404.05,407.26,89257815.0
2023-02-21,403.06,404.16,398.82,399.09,82655924.0
2023-02-22,399.52,401.13,397.02,398.54,83742293.0
2023-02-23,401.56,402.2,396.25,400.66,96242399.0
2023-02-24,395.42,397.25,393.64,396.38,108194413.0
2023-02-27,399.87,401.29,396.75,397.73,80444736.0
2023-02-28,397.23,399.28,396.15,396.26,96438567.0
2023-03-01,395.41,396.69,393.38,394.74,99706823.0
2023-03-02,392.68,398.69,392.33,397.81,85404726.0
2023-03-03,399.71,404.45,399.03,404.19,90119952.0
2023-03-06,405.05,407.45,404.01,404.47,72795946.0
2023-03-07,404.42,404.67,397.625,398.27,108310596.0
2023-03-08,398.39,399.71,396.59,398.92,74746632.0
2023-03-09,399.74,401.48,390.53,391.56,111945322.0
2023-03-10,390.99,393.16,384.32,385.91,189252996.0
2023-03-13,381.81,390.39,380.65,385.36,157789967.0
2023-03-14,390.5,393.45,387.05,391.73,149752357.0
2023-03-15,385.89,389.49,383.71,389.28,172996933.0
2023-03-16,386.82,396.47,386.29,396.11,143753940.0
2023-03-17,393.22,394.4,388.55,389.99,140553411.0
2023-03-20,390.8,394.17,390.07,393.74,93055783.0
2023-03-21,397.24,399.41,395.58,398.91,91524248.0
2023-03-22,398.73,402.49,392.07,392.11,111746583.0
2023-03-23,395.09,399.29,390.35,393.17,119351319.0
2023-03-24,391.841,395.84,389.4,395.75,107770124.0
2023-03-27,398.12,398.92,395.56,396.49,74010408.0
2023-03-28,395.77,396.49,393.69,395.6,62871680.0
2023-03-29,399.925,401.6,398.68,401.35,77497876.0
2023-03-30,404.09,404.35,401.76,403.7,69840049.0
2023-03-31,404.66,409.7,404.55,409.39,112062624.0
2023-04-03,408.85,411.37,408.44,410.95,67391097.0
2023-04-04,411.62,411.92,407.24,408.67,66601534.0
2023-04-05,407.91,408.7,405.88,407.6,65200243.0
2023-04-06,406.77,409.48,405.678,409.19,63743345.0
2023-04-10,406.61,409.69,405.97,409.61,63681042.0
2023-04-11,410.26,411.18,408.92,409.72,59297945.0
2023-04-12,411.87,412.17,407.44,408.05,86420379.0
2023-04-13,409.18,413.84,407.9922,413.47,85814754.0
2023-04-14,412.81,415.09,410.06,412.46,78161500.0
2023-04-17,412.37,413.96,411.085,413.94,65496534.0
2023-04-18,415.58,415.72,412.7802,414.21,63559997.0
2023-04-19,412.22,415.08,412.16,414.14,55227330.0
2023-04-20,411.21,413.7,410.27,411.88,75840359.0
2023-04-21,412.19,412.68,410.17,412.2,73457422.0
2023-04-24,411.99,413.07,410.6,412.63,64332095.0
2023-04-25,410.58,411.16,406.02,406.08,97766721.0
2023-04-26,406.72,407.84,403.78,404.36,78319853.0
2023-04-27,407.0,412.69,406.74,412.41,92968369.0
2023-04-28,411.49,415.94,411.43,415.93,89433137.0
2023-05-01,415.47,417.62,415.265,415.51,62122254.0
2023-05-02,414.77,414.82,407.82,410.84,103998484.0
2023-05-03,411.36,413.87,407.77,408.02,91531769.0
2023-05-04,406.93,407.27,403.74,405.13,94901863.0
2023-05-05,408.91,413.72,408.64,412.63,87891791.0
2023-05-08,412.97,413.24,411.28,412.74,50046768.0
2023-05-09,411.13,412.09,410.6894,410.93,49220119.0
2023-05-10,413.88,414.535,408.87,412.85,96142922.0
2023-05-11,411.95,412.43,409.97,412.13,70157064.0
2023-05-12,413.42,413.64,409.07,411.59,70481548.0
2023-05-15,412.22,413.43,410.23,413.01,54289383.0
2023-05-16,411.86,412.815,410.24,410.25,57705495.0
2023-05-17,412.35,415.855,410.635,415.23,87286957.0
2023-05-18,414.9,419.67,414.67,419.23,97177195.0
2023-05-19,420.17,420.72,417.35,418.62,103793317.0
2023-05-22,418.64,420.39,417.35,418.79,60745399.0
2023-05-23,417.08,418.722,413.68,414.09,86383493.0
2023-05-24,412.42,412.82,409.8795,411.09,89213678.0
2023-05-25,414.74,416.16,412.4101,414.65,90961606.0
2023-05-26,415.33,420.77,415.25,420.02,93829975.0
2023-05-30,422.03,422.58,418.735,420.18,72215960.0
2023-05-31,418.28,419.22,416.22,417.85,106350372.0
2023-06-01,418.09,422.92,416.79,421.82,88865018.0
2023-06-02,424.5,428.74,423.95,427.92,91426171.0
2023-06-05,428.28,429.62,426.37,427.1,65460158.0
2023-06-06,426.67,428.5772,425.99,428.03,64022175.0
2023-06-07,428.44,429.62,426.11,426.55,85373275.0
2023-06-08,426.62,429.6,425.82,429.13,61952842.0
2023-06-09,429.96,431.99,428.87,429.9,85647268.0
2023-06-12,430.92,433.88,430.17,433.8,76256703.0
2023-06-13,435.32,437.33,434.63,436.66,95899704.0
2023-06-14,437.01,439.0612,433.59,437.18,100612080.0
2023-06-15,436.33,443.9,436.23,442.6,110303091.0
2023-06-16,443.02,443.6078,438.97,439.46,114165849.0
2023-06-20,437.45,438.37,435.03,437.18,76160359.0
2023-06-21,436.16,436.99,434.33,434.94,76982251.0
2023-06-22,433.95,436.62,433.6,436.51,70637175.0
2023-06-23,432.93,435.06,432.47,433.21,92074537.0
2023-06-26,432.62,434.61,431.19,431.44,72823560.0
2023-06-27,432.35,436.81,431.88,436.17,72813699.0
2023-06-28,435.05,437.44,434.41,436.39,75635976.0
2023-06-29,435.96,438.28,435.54,438.11,67882304.0
2023-06-30,441.44,444.3,441.11,443.28,104964019.0
2023-07-03,442.92,444.08,442.63,443.79,32793378.0
2023-07-05,441.91,443.889,441.9,443.13,58418432.0
2023-07-06,439.42,440.1,437.06,439.66,80658302.0
2023-07-07,438.63,442.64,438.3,438.55,86134178.0
2023-07-10,438.18,439.84,437.585,439.66,62443501.0
2023-07-11,440.45,442.97,439.44,442.46,64463752.0
2023-07-12,446.39,447.4799,444.91,446.02,91924527.0
2023-07-13,447.9,450.38,447.45,449.56,72425241.0
2023-07-14,450.475,451.36,448.49,449.28,69815823.0
2023-07-17,449.13,451.93,449.08,450.84,52680221.0
2023-07-18,450.5,454.86,450.0484,454.19,80744448.0
2023-07-19,455.01,456.43,454.1119,455.2,65891688.0
2023-07-20,454.17,455.1,451.44,452.18,70591642.0
2023-07-21,453.96,454.165,452.17,452.18,71275618.0
2023-07-24,453.37,455.04,452.298,454.2,54023382.0
2023-07-25,453.92,456.735,453.87,455.44,55191240.0
2023-07-26,454.47,456.99,453.38,455.51,71052885.0
2023-07-27,459.02,459.44,451.55,452.49,92194375.0
2023-07-28,455.88,457.78,452.4918,456.92,80011790.0
2023-07-31,457.41,458.16,456.045,457.79,62040449.0
2023-08-01,456.27,457.25,455.49,456.48,55502199.0
2023-08-02,453.25,453.52,449.3499,450.13,93933369.0
2023-08-03,448.04,450.79,447.37,448.84,64419692.0
2023-08-04,450.72,452.895,446.27,446.81,100128902.0
2023-08-07,448.71,450.865,447.99,450.71,58357464.0
2023-08-08,448.08,450.6952,445.2705,448.75,71361324.0
2023-08-09,449.03,449.1999,444.96,445.75,78789575.0
2023-08-10,448.19,451.7,444.7,445.91,93005495.0
2023-08-11,443.97,446.7007,443.345,445.65,68690902.0
2023-08-14,444.7,448.11,444.38,448.11,47867441.0
2023-08-15,446.27,446.64,442.3,442.89,75707534.0
2023-08-16,442.46,444.18,439.53,439.64,80107206.0
2023-08-17,441.16,441.43,435.75,436.29,95711315.0
2023-08-18,433.37,437.57,433.01,436.5,98851960.0
2023-08-21,437.55,440.11,435.32,439.34,68718957.0
2023-08-22,441.18,441.18,437.57,438.15,65062861.0
2023-08-23,439.25,443.67,439.1,443.03,68441021.0
2023-08-24,444.69,445.22,436.855,436.89,88517272.0
2023-08-25,438.68,441.3,435.0,439.97,102325103.0
2023-08-28,442.24,443.4,439.9728,442.76,61595393.0
2023-08-29,442.65,449.45,442.46,449.16,83081916.0
2023-08-30,449.51,451.67,448.78,451.01,69053911.0
2023-08-31,451.65,452.83,450.16,450.35,66084563.0
2023-09-01,453.17,453.67,449.68,451.19,58944098.0
2023-09-05,450.73,451.06,449.17,449.24,55166210.0
2023-09-06,448.4,448.51,443.81,446.22,70758512.0
2023-09-07,443.11,445.55,442.75,444.85,70355426.0
2023-09-08,444.9,447.11,444.53,445.52,62068437.0
2023-09-11,448.24,448.77,446.4699,448.45,60180118.0
2023-09-12,446.95,448.53,445.39,445.99,67565422.0
2023-09-13,446.22,447.71,445.0793,446.51,60199272.0
2023-09-14,449.07,451.08,447.715,450.36,83430814.0
2023-09-15,447.14,447.48,442.92,443.37,111848859.0
2023-09-18,443.05,444.97,442.56,443.63,55752213.0
2023-09-19,442.68,443.29,439.94,442.71,66514648.0
2023-09-20,444.01,444.435,438.43,438.64,82562602.0
2023-09-21,435.7,435.97,431.23,431.39,104095826.0
2023-09-22,432.45,434.1,429.99,430.42,100829684.0
2023-09-25,429.17,432.27,428.72,432.23,70874534.0
2023-09-26,429.09,429.82,425.02,425.88,96168436.0
2023-09-27,427.09,427.67,422.29,426.05,104705847.0
2023-09-28,425.48,430.2499,424.87,428.52,92258308.0
2023-09-29,431.67,431.85,425.91,427.48,115111319.0
2023-10-02,426.62,428.6,424.46,427.31,83798599.0
2023-10-03,425.06,427.3729,420.18,421.59,103760607.0
2023-10-04,422.07,425.4299,420.56,424.66,87452968.0
2023-10-05,424.36,425.37,421.1701,424.5,70142744.0
2023-10-06,421.97,431.125,420.6,429.54,113273309.0
2023-10-09,427.58,432.88,427.0101,432.29,80374362.0
2023-10-10,432.94,437.22,432.53,434.54,78607268.0
2023-10-11,435.64,436.58,433.18,436.32,62451736.0
2023-10-12,436.95,437.335,431.23,433.66,81154230.0
2023-10-13,435.21,436.45,429.88,431.5,95201132.0
2023-10-16,433.82,437.14,433.57,436.04,75433194.0
2023-10-17,432.81,438.14,432.45,436.02,75324708.0
2023-10-18,434.19,435.18,429.09,430.21,93559798.0
2023-10-19,430.95,432.82,425.725,426.43,121322957.0
2023-10-20,425.98,426.54,421.08,421.19,123919874.0
2023-10-23,419.61,424.45,417.8,420.46,92035095.0
2023-10-24,422.65,424.82,420.74,423.63,78564239.0
2023-10-25,421.89,421.92,417.015,417.55,94223198.0
2023-10-26,416.45,417.325,411.6,412.55,115156761.0
2023-10-27,414.19,414.6,409.21,410.68,107367671.0
2023-10-30,413.56,416.68,412.22,415.59,86562675.0
2023-10-31,416.18,418.53,414.21,418.2,79665150.0
2023-11-01,419.2,423.5,418.6499,422.66,98068115.0
2023-11-02,426.58,430.915,426.56,430.76,94938909.0
2023-11-03,433.14,436.29,433.01,434.69,100167775.0
2023-11-06,435.47,436.1498,433.68,435.69,67831660.0
2023-11-07,435.69,437.585,434.51,436.93,64256114.0
2023-11-08,437.55,438.09,434.87,437.25,61746027.0
2023-11-09,438.43,438.47,433.4,433.84,83174417.0
2023-11-10,435.98,440.93,433.8335,440.61,89558054.0
2023-11-13,439.23,441.33,438.42,440.19,52236068.0
2023-11-14,446.32,450.06,446.09,448.73,97176935.0
2023-11-15,450.11,451.38,448.8,449.68,77327573.0
2023-11-16,449.22,450.56,448.12,450.23,66665797.0
2023-11-17,450.24,451.42,449.29,450.79,83193902.0
2023-11-20,450.53,455.125,450.52,454.26,70055633.0
2023-11-21,453.1842,454.131,451.9599,453.27,49244639.0
2023-11-22,454.98,456.38,453.8895,455.02,59446573.0
2023-11-24,455.07,455.5,454.73,455.3,29737375.0
2023-11-27,454.65,455.4901,454.0799,454.48,50505985.0
2023-11-28,454.08,456.27,453.5,454.93,62115011.0
